date;node;edge;user_node;user_edge;node_descrip;node_user_descrip;node_size;url
Fri Feb 12 05:36:30 +0000 2016;698017815048007684;('698017815048007684', '698008979130028032');2567847728;('2567847728', '216593983');RT @DariaGreen: Прочитала это. Теория - не теория, но учитывая, что Путин считает Кудрина другом, настораживает. https://t.co/iBnbOaHnku;gggabnis;;http://news-front.info/2016/02/11/zapad-gotovit-perevorot-v-rossii-v-glavnoj-roli-aleksej-kudrin/
Fri Feb 12 05:11:05 +0000 2016;698011419741188096;('698011419741188096', '698008979130028032');1459450758;('1459450758', '216593983');RT @DariaGreen: Прочитала это. Теория - не теория, но учитывая, что Путин считает Кудрина другом, настораживает. https://t.co/iBnbOaHnku;perchinka218;;http://news-front.info/2016/02/11/zapad-gotovit-perevorot-v-rossii-v-glavnoj-roli-aleksej-kudrin/
Fri Feb 12 05:07:51 +0000 2016;698010604309712896;('698010604309712896', '698008979130028032');286027951;('286027951', '216593983');RT @DariaGreen: Прочитала это. Теория - не теория, но учитывая, что Путин считает Кудрина другом, настораживает. https://t.co/iBnbOaHnku;rusyaevv;;http://news-front.info/2016/02/11/zapad-gotovit-perevorot-v-rossii-v-glavnoj-roli-aleksej-kudrin/
Fri Feb 12 05:04:18 +0000 2016;698009711317282816;('698009711317282816', '698008979130028032');303240193;('303240193', '216593983');RT @DariaGreen: Прочитала это. Теория - не теория, но учитывая, что Путин считает Кудрина другом, настораживает. https://t.co/iBnbOaHnku;ATarsky;;http://news-front.info/2016/02/11/zapad-gotovit-perevorot-v-rossii-v-glavnoj-roli-aleksej-kudrin/
Mon Feb 15 02:08:17 +0000 2016;699052579905544196;('699052579905544196', '698845672921911296');862944919;('862944919', '2739596257');RT @RussiaInsider: Saudis Say Assad Must Go, Deploy Jets to Turkey: Joint Turkish-Saudi Assault on Syria Now Imminent https://t.co/DdRXuiWm…;ECKELLPablo;;http://russia-insider.com/en/politics/saudi-jets-deploy-turkey-joint-turkish-saudi-assault-syria-now-imminent/ri12828
Sun Feb 14 12:26:07 +0000 2016;698845672921911296;;2739596257;;Saudis Say Assad Must Go, Deploy Jets to Turkey: Joint Turkish-Saudi Assault on Syria Now Imminent https://t.co/DdRXuiWmi3;RussiaInsider;;http://russia-insider.com/en/politics/saudi-jets-deploy-turkey-joint-turkish-saudi-assault-syria-now-imminent/ri12828
Sun Feb 14 17:08:56 +0000 2016;698916848272695296;('698916848272695296', '698845672921911296');1384734505;('1384734505', '2739596257');RT @RussiaInsider: Saudis Say Assad Must Go, Deploy Jets to Turkey: Joint Turkish-Saudi Assault on Syria Now Imminent https://t.co/DdRXuiWm…;GabrlaMA;;http://russia-insider.com/en/politics/saudi-jets-deploy-turkey-joint-turkish-saudi-assault-syria-now-imminent/ri12828
Sun Feb 14 14:17:40 +0000 2016;698873749165252608;('698873749165252608', '698845672921911296');1522079173;('1522079173', '2739596257');RT @RussiaInsider: Saudis Say Assad Must Go, Deploy Jets to Turkey: Joint Turkish-Saudi Assault on Syria Now Imminent https://t.co/DdRXuiWm…;lucytta1;;http://russia-insider.com/en/politics/saudi-jets-deploy-turkey-joint-turkish-saudi-assault-syria-now-imminent/ri12828
Sun Feb 14 13:52:36 +0000 2016;698867437232529408;('698867437232529408', '698845672921911296');3241472864;('3241472864', '2739596257');RT @RussiaInsider: Saudis Say Assad Must Go, Deploy Jets to Turkey: Joint Turkish-Saudi Assault on Syria Now Imminent https://t.co/DdRXuiWm…;Benzy101;;http://russia-insider.com/en/politics/saudi-jets-deploy-turkey-joint-turkish-saudi-assault-syria-now-imminent/ri12828
Sun Feb 14 12:56:44 +0000 2016;698853381851496448;('698853381851496448', '698845672921911296');547515888;('547515888', '2739596257');RT @RussiaInsider: Saudis Say Assad Must Go, Deploy Jets to Turkey: Joint Turkish-Saudi Assault on Syria Now Imminent https://t.co/DdRXuiWm…;joostdouma;;http://russia-insider.com/en/politics/saudi-jets-deploy-turkey-joint-turkish-saudi-assault-syria-now-imminent/ri12828
Sun Feb 14 12:52:53 +0000 2016;698852409754284032;('698852409754284032', '698845672921911296');400946749;('400946749', '2739596257');RT @RussiaInsider: Saudis Say Assad Must Go, Deploy Jets to Turkey: Joint Turkish-Saudi Assault on Syria Now Imminent https://t.co/DdRXuiWm…;PHadjipanayis;;http://russia-insider.com/en/politics/saudi-jets-deploy-turkey-joint-turkish-saudi-assault-syria-now-imminent/ri12828
Sun Feb 14 12:50:56 +0000 2016;698851920765710336;('698851920765710336', '698845672921911296');4196133142;('4196133142', '2739596257');RT @RussiaInsider: Saudis Say Assad Must Go, Deploy Jets to Turkey: Joint Turkish-Saudi Assault on Syria Now Imminent https://t.co/DdRXuiWm…;deelightfuller;;http://russia-insider.com/en/politics/saudi-jets-deploy-turkey-joint-turkish-saudi-assault-syria-now-imminent/ri12828
Sun Feb 14 12:39:20 +0000 2016;698849001467207680;('698849001467207680', '698845672921911296');2492731915;('2492731915', '2739596257');RT @RussiaInsider: Saudis Say Assad Must Go, Deploy Jets to Turkey: Joint Turkish-Saudi Assault on Syria Now Imminent https://t.co/DdRXuiWm…;NachiketaModi;;http://russia-insider.com/en/politics/saudi-jets-deploy-turkey-joint-turkish-saudi-assault-syria-now-imminent/ri12828
Sun Feb 14 12:37:43 +0000 2016;698848593243983876;('698848593243983876', '698845672921911296');2840350877;('2840350877', '2739596257');RT @RussiaInsider: Saudis Say Assad Must Go, Deploy Jets to Turkey: Joint Turkish-Saudi Assault on Syria Now Imminent https://t.co/DdRXuiWm…;VladPtahov;;http://russia-insider.com/en/politics/saudi-jets-deploy-turkey-joint-turkish-saudi-assault-syria-now-imminent/ri12828
Sun Feb 14 12:34:50 +0000 2016;698847868334030848;('698847868334030848', '698845672921911296');117213468;('117213468', '2739596257');RT @RussiaInsider: Saudis Say Assad Must Go, Deploy Jets to Turkey: Joint Turkish-Saudi Assault on Syria Now Imminent https://t.co/DdRXuiWm…;ArielFornari;;http://russia-insider.com/en/politics/saudi-jets-deploy-turkey-joint-turkish-saudi-assault-syria-now-imminent/ri12828
Sun Feb 14 12:30:15 +0000 2016;698846713184915457;('698846713184915457', '698845672921911296');52870703;('52870703', '2739596257');RT @RussiaInsider: Saudis Say Assad Must Go, Deploy Jets to Turkey: Joint Turkish-Saudi Assault on Syria Now Imminent https://t.co/DdRXuiWm…;MagicienDeRiga;;http://russia-insider.com/en/politics/saudi-jets-deploy-turkey-joint-turkish-saudi-assault-syria-now-imminent/ri12828
Sun Feb 14 12:28:48 +0000 2016;698846351757475840;('698846351757475840', '698845672921911296');3304163946;('3304163946', '2739596257');RT @RussiaInsider: Saudis Say Assad Must Go, Deploy Jets to Turkey: Joint Turkish-Saudi Assault on Syria Now Imminent https://t.co/DdRXuiWm…;souriaX;;http://russia-insider.com/en/politics/saudi-jets-deploy-turkey-joint-turkish-saudi-assault-syria-now-imminent/ri12828
Sun Feb 14 12:27:41 +0000 2016;698846067392032768;('698846067392032768', '698845672921911296');47408060;('47408060', '2739596257');RT @RussiaInsider: Saudis Say Assad Must Go, Deploy Jets to Turkey: Joint Turkish-Saudi Assault on Syria Now Imminent https://t.co/DdRXuiWm…;JonathanLanday;;http://russia-insider.com/en/politics/saudi-jets-deploy-turkey-joint-turkish-saudi-assault-syria-now-imminent/ri12828
Sun Feb 14 12:26:25 +0000 2016;698845750269251584;('698845750269251584', '698845672921911296');602910095;('602910095', '2739596257');RT @RussiaInsider: Saudis Say Assad Must Go, Deploy Jets to Turkey: Joint Turkish-Saudi Assault on Syria Now Imminent https://t.co/DdRXuiWm…;DazAltTheory;;http://russia-insider.com/en/politics/saudi-jets-deploy-turkey-joint-turkish-saudi-assault-syria-now-imminent/ri12828
Sun Feb 14 09:26:49 +0000 2016;698800553531305984;('698800553531305984', '698799945646784512');19648957;('19648957', '205417551');RT @aonrizvi: Saudis Say Assad Must Go, Deploy Jets to Turkey: Joint Turkish-Saudi Assault on Syria Now Imminent https://t.co/gYfC15atPr;plp1676;;http://russia-insider.com/en/politics/saudi-jets-deploy-turkey-joint-turkish-saudi-assault-syria-now-imminent/ri12828
Sun Feb 14 09:24:24 +0000 2016;698799945646784512;;205417551;;Saudis Say Assad Must Go, Deploy Jets to Turkey: Joint Turkish-Saudi Assault on Syria Now Imminent https://t.co/gYfC15atPr;aonrizvi;;http://russia-insider.com/en/politics/saudi-jets-deploy-turkey-joint-turkish-saudi-assault-syria-now-imminent/ri12828
Sun Feb 14 01:02:12 +0000 2016;698673561897209861;('698673561897209861', '698672314045476864');2592169726;('2592169726', '236629208');RT @Dakoda_1022: #Saudis Say #Assad Must Go, Deploy Jets to #Turkey: Joint Turkish-Saudi Assault on #Syria Now Imminent - https://t.co/kCv4…;JulietteLauzza;;http://russia-insider.com/en/politics/saudi-jets-deploy-turkey-joint-turkish-saudi-assault-syria-now-imminent/ri12828
Sun Feb 14 00:57:15 +0000 2016;698672314045476864;;236629208;;#Saudis Say #Assad Must Go, Deploy Jets to #Turkey: Joint Turkish-Saudi Assault on #Syria Now Imminent - https://t.co/kCv4MV9PgL;Dakoda_1022;;http://russia-insider.com/en/politics/saudi-jets-deploy-turkey-joint-turkish-saudi-assault-syria-now-imminent/ri12828
Sun Feb 14 00:33:57 +0000 2016;698666454145753088;('698666454145753088', '698664966149296128');200219276;('200219276', '178525052');RT @DrAlexConcorde: dralex: Russia on Saudi deployment to Syria https://t.co/3offOjYQiD #tinderbox;LenaFolk;;http://russia-insider.com/en/politics/saudi-jets-deploy-turkey-joint-turkish-saudi-assault-syria-now-imminent/ri12828
Sun Feb 14 00:28:03 +0000 2016;698664966149296128;;178525052;;dralex: Russia on Saudi deployment to Syria https://t.co/3offOjYQiD #tinderbox;DrAlexConcorde;;http://russia-insider.com/en/politics/saudi-jets-deploy-turkey-joint-turkish-saudi-assault-syria-now-imminent/ri12828
Sat Feb 13 19:56:17 +0000 2016;698596573240930304;('698596573240930304', '698471221051035649');56903718;('56903718', '2739596257');RT @RussiaInsider: Saudis Say Assad Must Go, Deploy Jets to Turkey: Joint Turkish-Saudi Assault on Syria Now Imminent https://t.co/8ALgDBS2…;contramork;;http://russia-insider.com/en/politics/saudi-jets-deploy-turkey-joint-turkish-saudi-assault-syria-now-imminent/ri12828
Sat Feb 13 11:38:10 +0000 2016;698471221051035649;;2739596257;;Saudis Say Assad Must Go, Deploy Jets to Turkey: Joint Turkish-Saudi Assault on Syria Now Imminent https://t.co/8ALgDBS21y;RussiaInsider;;http://russia-insider.com/en/politics/saudi-jets-deploy-turkey-joint-turkish-saudi-assault-syria-now-imminent/ri12828
Sat Feb 13 17:32:41 +0000 2016;698560437898444800;('698560437898444800', '698471221051035649');345343418;('345343418', '2739596257');RT @RussiaInsider: Saudis Say Assad Must Go, Deploy Jets to Turkey: Joint Turkish-Saudi Assault on Syria Now Imminent https://t.co/8ALgDBS2…;grantrobertb;;http://russia-insider.com/en/politics/saudi-jets-deploy-turkey-joint-turkish-saudi-assault-syria-now-imminent/ri12828
Sat Feb 13 17:30:39 +0000 2016;698559924624822273;('698559924624822273', '698471221051035649');1957424534;('1957424534', '2739596257');RT @RussiaInsider: Saudis Say Assad Must Go, Deploy Jets to Turkey: Joint Turkish-Saudi Assault on Syria Now Imminent https://t.co/8ALgDBS2…;WaveChronicle;;http://russia-insider.com/en/politics/saudi-jets-deploy-turkey-joint-turkish-saudi-assault-syria-now-imminent/ri12828
Sat Feb 13 17:23:26 +0000 2016;698558109351079937;('698558109351079937', '698471221051035649');74484610;('74484610', '2739596257');RT @RussiaInsider: Saudis Say Assad Must Go, Deploy Jets to Turkey: Joint Turkish-Saudi Assault on Syria Now Imminent https://t.co/8ALgDBS2…;veradubs;;http://russia-insider.com/en/politics/saudi-jets-deploy-turkey-joint-turkish-saudi-assault-syria-now-imminent/ri12828
Sat Feb 13 13:58:00 +0000 2016;698506409286066177;('698506409286066177', '698504854201880576');20734137;('20734137', '212291101');RT @krstae: Saudis Say Assad Must Go, Deploy Jets to Turkey: Joint Turkish-Saudi Assault on Syria Now Imminent - https://t.co/nKN3uf0h29;bursuk;;http://russia-insider.com/en/politics/saudi-jets-deploy-turkey-joint-turkish-saudi-assault-syria-now-imminent/ri12828
Sat Feb 13 13:51:49 +0000 2016;698504854201880576;;212291101;;Saudis Say Assad Must Go, Deploy Jets to Turkey: Joint Turkish-Saudi Assault on Syria Now Imminent - https://t.co/nKN3uf0h29;krstae;;http://russia-insider.com/en/politics/saudi-jets-deploy-turkey-joint-turkish-saudi-assault-syria-now-imminent/ri12828
Sat Feb 13 13:53:03 +0000 2016;698505165620568064;('698505165620568064', '698471221051035649');1115992657;('1115992657', '2739596257');RT @RussiaInsider: Saudis Say Assad Must Go, Deploy Jets to Turkey: Joint Turkish-Saudi Assault on Syria Now Imminent https://t.co/8ALgDBS2…;RiyazHanis;;http://russia-insider.com/en/politics/saudi-jets-deploy-turkey-joint-turkish-saudi-assault-syria-now-imminent/ri12828
Sat Feb 13 13:49:34 +0000 2016;698504288109228033;('698504288109228033', '698472699937611776');2436883562;('2436883562', '845804107');"RT @Russ_Warrior: #Saudis Say #Assad Must Go, Deploy Jets to #Turkey: Joint Invasion on #Syria Now Imminent!
Via @RussiaInsider 
https://t.…";Lancier1812;;http://russia-insider.com/en/politics/saudi-jets-deploy-turkey-joint-turkish-saudi-assault-syria-now-imminent/ri12828
Sat Feb 13 11:44:03 +0000 2016;698472699937611776;;845804107;;"#Saudis Say #Assad Must Go, Deploy Jets to #Turkey: Joint Invasion on #Syria Now Imminent!
Via @RussiaInsider 
https://t.co/wsixzoIbyR";Russ_Warrior;;http://russia-insider.com/en/politics/saudi-jets-deploy-turkey-joint-turkish-saudi-assault-syria-now-imminent/ri12828
Sat Feb 13 13:33:14 +0000 2016;698500179398418432;('698500179398418432', '698472699937611776');2451576259;('2451576259', '845804107');"RT @Russ_Warrior: #Saudis Say #Assad Must Go, Deploy Jets to #Turkey: Joint Invasion on #Syria Now Imminent!
Via @RussiaInsider 
https://t.…";PkknenOlavi;;http://russia-insider.com/en/politics/saudi-jets-deploy-turkey-joint-turkish-saudi-assault-syria-now-imminent/ri12828
Sat Feb 13 13:27:13 +0000 2016;698498664025714688;('698498664025714688', '698472699937611776');1008724663;('1008724663', '845804107');"RT @Russ_Warrior: #Saudis Say #Assad Must Go, Deploy Jets to #Turkey: Joint Invasion on #Syria Now Imminent!
Via @RussiaInsider 
https://t.…";TheOtherAfrika;;http://russia-insider.com/en/politics/saudi-jets-deploy-turkey-joint-turkish-saudi-assault-syria-now-imminent/ri12828
Sat Feb 13 13:23:18 +0000 2016;698497676824989696;('698497676824989696', '698472699937611776');554720674;('554720674', '845804107');"RT @Russ_Warrior: #Saudis Say #Assad Must Go, Deploy Jets to #Turkey: Joint Invasion on #Syria Now Imminent!
Via @RussiaInsider 
https://t.…";DissidentView;;http://russia-insider.com/en/politics/saudi-jets-deploy-turkey-joint-turkish-saudi-assault-syria-now-imminent/ri12828
Sat Feb 13 13:19:42 +0000 2016;698496772017102849;('698496772017102849', '698471221051035649');862944919;('862944919', '2739596257');RT @RussiaInsider: Saudis Say Assad Must Go, Deploy Jets to Turkey: Joint Turkish-Saudi Assault on Syria Now Imminent https://t.co/8ALgDBS2…;ECKELLPablo;;http://russia-insider.com/en/politics/saudi-jets-deploy-turkey-joint-turkish-saudi-assault-syria-now-imminent/ri12828
Sat Feb 13 12:25:15 +0000 2016;698483069863530497;('698483069863530497', '698472699937611776');2169073576;('2169073576', '845804107');"RT @Russ_Warrior: #Saudis Say #Assad Must Go, Deploy Jets to #Turkey: Joint Invasion on #Syria Now Imminent!
Via @RussiaInsider 
https://t.…";OBolotov;;http://russia-insider.com/en/politics/saudi-jets-deploy-turkey-joint-turkish-saudi-assault-syria-now-imminent/ri12828
